-11.939355	-11.755919	-11.361769	-12.011439	-11.9241295	-11.971554	11.290604	11.613185	-11.795407	11.901817	-12.08087	-11.461441	-11.752153	-11.832244	11.692867	-11.787555
-11.408806	-11.303291	-10.885565	-11.531199	-11.437224	-11.5064335	10.891817	11.223876	-11.325314	11.446459	-11.604204	-11.061674	-11.326285	-11.388793	11.2734	-11.306176
-11.083395	-10.944609	-10.553994	-11.231509	-11.024349	-11.168985	10.5192375	10.825057	-10.958777	11.103484	-11.240558	-10.717235	-10.905592	-11.077947	10.904292	-10.97498
-12.638934	-12.507367	-11.986065	-12.70547	-12.55681	-12.656615	11.989514	12.307292	-12.5278635	12.625719	-12.881354	-12.119035	-12.550131	-12.615778	12.421852	-12.508517
-11.965888	-11.844932	-11.332664	-12.108521	-11.870307	-11.94874	11.350749	11.704228	-11.835589	11.96565	-12.178817	-11.530638	-11.8304	-11.933281	11.756307	-11.845076
-10.747519	-10.594831	-10.23835	-10.854742	-10.672937	-10.746567	10.245058	10.538973	-10.642261	10.7855215	-10.958625	-10.317658	-10.614817	-10.753022	10.591737	-10.668176
-10.8326435	-10.735443	-10.325259	-10.982092	-10.816394	-10.826208	10.341911	10.561029	-10.76023	10.838195	-11.040845	-10.431246	-10.798733	-10.819134	10.75845	-10.763683
-11.508418	-11.402728	-10.893086	-11.569478	-11.403133	-11.447898	10.910136	11.239995	-11.405676	11.526028	-11.647114	-11.038675	-11.37773	-11.48886	11.313873	-11.349441
-11.22049	-11.172206	-10.657011	-11.323354	-11.19577	-11.283321	10.714032	11.038432	-11.177383	11.300185	-11.472	-10.807778	-11.137172	-11.193806	11.062032	-11.098031
-9.842043	-9.703998	-9.384793	-9.928655	-9.854592	-9.885747	9.348142	9.634043	-9.785617	9.934872	-10.067489	-9.486298	-9.822541	-9.796236	9.689747	-9.784375
-11.06491	-10.878397	-10.491889	-11.190568	-11.01254	-11.020251	10.528593	10.84059	-10.924562	11.09646	-11.222162	-10.609009	-10.93992	-10.998068	10.915633	-10.924144
-10.873898	-10.77216	-10.300181	-10.958594	-10.838007	-10.884574	10.322601	10.622515	-10.806125	10.906362	-10.992977	-10.441565	-10.7418165	-10.856126	10.709598	-10.743813
-9.968894	-9.911369	-9.575304	-10.082061	-10.051765	-10.038239	9.536046	9.797374	-9.911171	10.050638	-10.218089	-9.639476	-9.97288	-10.000731	9.870872	-9.913558
-9.995415	-9.835832	-9.528176	-10.040921	-9.944401	-10.025735	9.442775	9.732027	-9.858805	10.043335	-10.080339	-9.619543	-9.859168	-9.952689	9.844238	-9.871589
-9.021613	-8.869179	-8.525947	-9.065705	-8.915529	-8.961528	8.519666	8.765675	-8.857092	8.960723	-9.066108	-8.629974	-8.815884	-8.968698	8.813659	-8.830701
-8.968265	-8.877876	-8.577184	-9.064614	-8.958523	-9.045573	8.59743	8.775422	-8.896401	9.045147	-9.116429	-8.682948	-8.882523	-8.975703	8.880056	-8.908737
-8.789032	-8.631474	-8.313446	-8.805212	-8.741368	-8.720937	8.271066	8.562735	-8.692689	8.769231	-8.831782	-8.398114	-8.607914	-8.735274	8.601077	-8.646255
-10.1039915	-10.014528	-9.61479	-10.270311	-10.11821	-10.200831	9.6171055	9.896955	-10.050366	10.11263	-10.302481	-9.772494	-9.986774	-10.112731	9.978893	-10.045661
-10.12264	-10.030744	-9.576969	-10.1619	-10.103944	-10.163071	9.608595	9.843374	-10.035808	10.162556	-10.311952	-9.712733	-10.0431	-10.128583	9.963582	-10.042602
-8.227505	-8.198753	-7.9596395	-8.374992	-8.352019	-8.31144	7.947509	8.169093	-8.207503	8.275479	-8.415552	-7.995273	-8.243701	-8.2549925	8.207725	-8.236578
-8.621094	-8.539688	-8.197842	-8.662482	-8.572071	-8.595771	8.171193	8.468424	-8.565833	8.583039	-8.676897	-8.3118725	-8.492401	-8.611387	8.469872	-8.483967
-9.205926	-9.079305	-8.738961	-9.338482	-9.205243	-9.220358	8.74659	8.946905	-9.140442	9.228153	-9.331974	-8.907225	-9.076661	-9.177629	9.047042	-9.09922
-8.587876	-8.544956	-8.2153635	-8.702952	-8.567862	-8.695647	8.139802	8.442135	-8.523363	8.595238	-8.713449	-8.31088	-8.512949	-8.593336	8.500586	-8.536234
-8.751465	-8.626145	-8.333319	-8.831654	-8.729796	-8.851956	8.307796	8.611544	-8.698597	8.778905	-8.91238	-8.460114	-8.6917	-8.74995	8.646239	-8.687963
-9.038324	-9.03404	-8.656298	-9.22325	-9.0487385	-9.170143	8.697078	8.87263	-9.062301	9.087333	-9.315197	-8.768343	-9.047398	-9.04543	8.940883	-9.028823
-9.057893	-8.904879	-8.595406	-9.116087	-8.948777	-9.007134	8.555461	8.838312	-8.918236	9.066071	-9.141522	-8.66034	-8.906548	-8.97225	8.889595	-8.87984
-8.279124	-8.225377	-7.923451	-8.339134	-8.288361	-8.265513	7.8781033	8.097612	-8.239297	8.27201	-8.387864	-8.015099	-8.186415	-8.28418	8.187309	-8.1564245
-9.582397	-9.528811	-9.14627	-9.661142	-9.599687	-9.665738	9.144475	9.390085	-9.501752	9.602219	-9.760109	-9.278666	-9.50335	-9.550835	9.461238	-9.535075
-7.8400226	-7.690047	-7.4377546	-7.8720336	-7.7948904	-7.79417	7.373402	7.6734233	-7.6999006	7.774271	-7.9458885	-7.5277534	-7.7004075	-7.7370462	7.7056575	-7.698376
-6.94448	-6.879022	-6.6012216	-7.036596	-6.8911314	-6.970124	6.597256	6.837711	-6.908766	6.9413686	-7.1032515	-6.69251	-6.9149504	-6.9745727	6.8255095	-6.9341183
-6.8222337	-6.760644	-6.5356236	-6.949487	-6.885778	-6.8696785	6.5248055	6.709231	-6.795205	6.9118342	-6.911077	-6.6243505	-6.770706	-6.875665	6.7480493	-6.846211
-7.132257	-6.9824395	-6.660606	-7.1298866	-7.030075	-7.111921	6.7219477	6.855573	-6.9971576	7.059663	-7.131232	-6.838313	-6.9506874	-7.02284	6.943427	-6.912182
-7.1548843	-7.167092	-6.892613	-7.311205	-7.206885	-7.220747	6.8552356	7.01875	-7.1545596	7.185623	-7.2965965	-6.973273	-7.1093287	-7.231072	7.089469	-7.1394496
-9.03509	-8.897905	-8.583179	-9.113017	-8.991959	-9.112697	8.538648	8.860207	-8.93443	9.084674	-9.139168	-8.664851	-8.949036	-9.051108	8.937885	-8.960785
-8.430117	-8.313127	-8.00293	-8.503857	-8.350451	-8.440027	7.948946	8.184218	-8.370507	8.459857	-8.497654	-8.09487	-8.371083	-8.436488	8.322127	-8.343034
-7.847081	-7.781009	-7.4777694	-7.97023	-7.8212705	-7.9307604	7.5018454	7.7332177	-7.8343062	7.9006553	-8.010824	-7.577865	-7.8454666	-7.8595467	7.779535	-7.8521333
-7.657516	-7.5317426	-7.213025	-7.7583823	-7.5851855	-7.6140685	7.245055	7.4728847	-7.541286	7.650137	-7.82671	-7.3154345	-7.6362333	-7.6877985	7.584557	-7.6238093
-7.228037	-7.1858435	-6.9635973	-7.392024	-7.232723	-7.3101916	6.8883805	7.1714387	-7.260649	7.249119	-7.436233	-7.061761	-7.258601	-7.2248898	7.193742	-7.2480917
-7.914328	-7.8284235	-7.4498234	-8.001847	-7.8795295	-7.96519	7.5256605	7.6707296	-7.810253	7.9284277	-8.003587	-7.5907874	-7.7505608	-7.8055797	7.7767577	-7.7721834
-9.226846	-9.056341	-8.68714	-9.267008	-9.123319	-9.223702	8.761374	9.031709	-9.156304	9.182943	-9.28833	-8.8779335	-9.062928	-9.190235	9.080968	-9.053051
-7.7169533	-7.7057767	-7.3458896	-7.7901187	-7.7003846	-7.7816024	7.3530574	7.563729	-7.660076	7.8004913	-7.893061	-7.508331	-7.6795907	-7.677013	7.6243377	-7.690175
-7.526313	-7.4760933	-7.1603346	-7.6382957	-7.4746814	-7.604799	7.174116	7.423322	-7.438741	7.513571	-7.667399	-7.256475	-7.4779205	-7.5067234	7.412488	-7.442368
-7.3174047	-7.3040447	-6.9767485	-7.388766	-7.3564787	-7.357999	6.9827476	7.176041	-7.252396	7.347984	-7.408307	-7.099001	-7.2694716	-7.3424463	7.205487	-7.29705
-7.8961606	-7.8186684	-7.494816	-7.956768	-7.83862	-7.935722	7.519864	7.6620793	-7.820792	7.908031	-7.9384494	-7.6132054	-7.7409005	-7.8300214	7.7473826	-7.837081
-7.808172	-7.697596	-7.44608	-7.876799	-7.8161407	-7.8028555	7.4523864	7.6564116	-7.754363	7.8586407	-7.9644537	-7.5003023	-7.74525	-7.7757177	7.7211413	-7.7614517
-7.052749	-6.9978724	-6.7467437	-7.1420927	-7.0645504	-7.050082	6.7133427	6.8614597	-7.0233583	7.070124	-7.1361628	-6.750852	-6.9927497	-7.0281453	6.929186	-6.9633126
-6.8806934	-6.815175	-6.5722547	-6.895144	-6.90187	-6.9175053	6.511341	6.697976	-6.780245	6.8458276	-6.9258614	-6.585686	-6.7757163	-6.856876	6.7629886	-6.811034
-7.6657705	-7.570465	-7.2623043	-7.681514	-7.586166	-7.712348	7.2232547	7.5082955	-7.546216	7.6981096	-7.7673306	-7.382917	-7.5458775	-7.590787	7.5119777	-7.53476
-6.664904	-6.5492883	-6.3651795	-6.7038627	-6.6870904	-6.7049336	6.3319354	6.570648	-6.6538315	6.691411	-6.7663717	-6.466224	-6.6449623	-6.6564393	6.5936885	-6.617654
-6.815937	-6.7247796	-6.5417266	-6.868744	-6.7816033	-6.812831	6.4419074	6.728524	-6.8049116	6.806548	-6.930919	-6.581777	-6.706174	-6.799888	6.6845174	-6.7413526
-6.373499	-6.400564	-6.1353607	-6.5251994	-6.3729153	-6.471618	6.12706	6.2403297	-6.4025664	6.4188194	-6.4888883	-6.1684723	-6.4148097	-6.390595	6.3933687	-6.409026
-6.8686028	-6.830325	-6.5121455	-6.9787374	-6.8113446	-6.9088545	6.5717206	6.7314596	-6.7864394	6.932656	-6.9807763	-6.6718645	-6.8521724	-6.862649	6.8174114	-6.8432355
-5.7598453	-5.8085628	-5.6100316	-5.897431	-5.8557324	-5.8239646	5.542244	5.7015524	-5.78379	5.7639723	-5.8964615	-5.639971	-5.7399354	-5.8188186	5.714268	-5.8234057
-7.0360317	-6.8918977	-6.6659555	-7.098427	-7.0111537	-7.050373	6.596711	6.7974067	-6.9361014	7.004371	-7.1457996	-6.7200522	-6.937919	-7.017693	6.8560095	-6.9138227
-6.772581	-6.670976	-6.4136114	-6.810401	-6.76553	-6.7740297	6.4366994	6.6412964	-6.6839914	6.7925286	-6.8486605	-6.5189567	-6.698925	-6.746861	6.663742	-6.665442
-8.9599085	-8.802868	-8.498015	-9.001075	-8.8698015	-8.984131	8.447503	8.785447	-8.826676	8.974135	-9.066584	-8.6341305	-8.875797	-8.914367	8.855038	-8.80279
-6.8609915	-6.720739	-6.494661	-6.9018865	-6.7702723	-6.8537	6.520091	6.6187806	-6.746751	6.8547206	-6.946384	-6.59738	-6.7880964	-6.788644	6.719146	-6.706199
-6.057414	-6.0217724	-5.7849293	-6.155823	-6.0781956	-6.0286875	5.7272587	5.9734335	-5.971469	6.024745	-6.088852	-5.835883	-5.972523	-6.0703645	5.9846964	-6.013286
-7.033705	-6.929953	-6.678796	-7.109795	-7.0272613	-7.0300884	6.6337442	6.8225203	-6.9201474	7.0595737	-7.0714655	-6.736268	-6.948538	-6.9833508	6.8959417	-6.905272
-6.62509	-6.5386953	-6.3138795	-6.690996	-6.549939	-6.670712	6.295118	6.4349236	-6.5241685	6.6308737	-6.7630343	-6.3680716	-6.591261	-6.578512	6.5437245	-6.5708885
-7.8599315	-7.8319583	-7.5415125	-7.946064	-7.9425173	-7.958366	7.532217	7.741878	-7.8286576	7.939242	-8.02339	-7.65432	-7.837829	-7.8583803	7.741768	-7.811982
-6.1194587	-6.021401	-5.780008	-6.1992884	-6.1524296	-6.1416683	5.8158636	5.944071	-6.050221	6.1647816	-6.240692	-5.882957	-6.0338626	-6.1135273	6.0730076	-6.0481615
-7.4231577	-7.3345375	-7.1128364	-7.497078	-7.445014	-7.418367	7.111572	7.2995725	-7.380115	7.4750886	-7.5573387	-7.162935	-7.346509	-7.4029284	7.378968	-7.346465
-6.4857187	-6.467423	-6.243929	-6.6223288	-6.4544916	-6.547103	6.179717	6.3744907	-6.479955	6.4832892	-6.6228037	-6.304543	-6.460579	-6.4670305	6.418662	-6.452735
-5.8726397	-5.8373137	-5.6825833	-5.940238	-5.875826	-5.9161835	5.616653	5.7525992	-5.838142	5.9156017	-6.038235	-5.74039	-5.8780575	-5.946897	5.812774	-5.8457494
-6.217646	-6.186119	-5.8937235	-6.301026	-6.1724334	-6.2410293	5.900632	6.031916	-6.127907	6.250483	-6.31017	-5.981209	-6.1323028	-6.248048	6.085099	-6.127979
-7.4814982	-7.35799	-7.0147223	-7.535581	-7.362604	-7.44433	7.031197	7.2706304	-7.3982244	7.45897	-7.528289	-7.1597824	-7.3957114	-7.419867	7.337591	-7.346168
-5.675587	-5.556511	-5.3604255	-5.7364697	-5.631279	-5.615304	5.3352385	5.5562344	-5.593158	5.643783	-5.7006073	-5.493245	-5.6027427	-5.6114655	5.568007	-5.5543594
-6.5976186	-6.5701733	-6.29149	-6.62987	-6.5356636	-6.598915	6.268755	6.4679813	-6.5052485	6.6032133	-6.7104607	-6.3383827	-6.5683155	-6.6175284	6.52065	-6.5142446
-7.2960367	-7.2040772	-6.9648857	-7.4091706	-7.2825813	-7.355752	6.9079685	7.205107	-7.282042	7.345115	-7.396406	-7.0591636	-7.2822022	-7.337589	7.175783	-7.255445
-6.109447	-6.0156217	-5.831237	-6.1408405	-6.120275	-6.1594977	5.814393	5.981373	-6.007286	6.0919785	-6.144915	-5.9114127	-5.979449	-6.0158653	6.0011134	-6.00643
-5.9557943	-5.851016	-5.69086	-6.03451	-5.939945	-5.903195	5.6365876	5.761102	-5.883439	5.949061	-6.0672207	-5.752291	-5.929631	-5.8848467	5.883625	-5.916435
-5.924113	-5.9015865	-5.7242646	-5.9916487	-6.0088763	-5.985847	5.7036014	5.856785	-5.899309	5.922759	-6.017783	-5.7901893	-5.8875375	-5.9723597	5.8740706	-5.866858
-5.848321	-5.8313704	-5.542975	-5.886025	-5.808735	-5.8606772	5.5484133	5.7292724	-5.8149104	5.8206077	-5.908207	-5.6860585	-5.7465167	-5.7940264	5.776009	-5.7948637
-6.7162595	-6.624486	-6.329224	-6.7280555	-6.704986	-6.6930184	6.393788	6.5352645	-6.700046	6.7532163	-6.8165193	-6.440476	-6.6444173	-6.713451	6.632276	-6.628406
-5.466925	-5.4175076	-5.254306	-5.567363	-5.467753	-5.528567	5.262906	5.33639	-5.4249725	5.5119443	-5.5590854	-5.2561274	-5.400054	-5.5205655	5.4184446	-5.4762726
-6.5879636	-6.489769	-6.197516	-6.5963893	-6.4944324	-6.589764	6.2315426	6.455124	-6.5445843	6.5415	-6.643688	-6.2750387	-6.452189	-6.5051217	6.497634	-6.528586
-6.1567664	-6.051097	-5.8563666	-6.2490644	-6.1323133	-6.1616797	5.850238	6.0662274	-6.1027293	6.1300545	-6.2531714	-5.916023	-6.077342	-6.1886487	6.1120152	-6.098974
-6.174095	-6.123081	-5.9116726	-6.246516	-6.1219993	-6.1626315	5.8412094	6.0616565	-6.1255693	6.2388296	-6.2460356	-5.957436	-6.091969	-6.1814685	6.085361	-6.1772904
-6.601292	-6.5557523	-6.266722	-6.60075	-6.564646	-6.640441	6.2076335	6.431625	-6.582168	6.6374526	-6.6424174	-6.3281565	-6.509794	-6.586072	6.516723	-6.480681
-6.044774	-5.982724	-5.8161125	-6.107707	-6.070853	-6.079972	5.768518	5.945421	-5.9739976	6.070225	-6.20703	-5.8280888	-5.9879856	-6.0200334	5.9550986	-6.041995
-5.609784	-5.6021156	-5.338667	-5.7070656	-5.622654	-5.654856	5.3433266	5.533007	-5.577172	5.6263204	-5.793006	-5.4557576	-5.6153984	-5.611184	5.5505147	-5.6065617
-6.74112	-6.739768	-6.439384	-6.8700986	-6.8127365	-6.811552	6.4232783	6.618007	-6.699818	6.8508024	-6.8712916	-6.5755496	-6.7341533	-6.703024	6.669989	-6.6567993
-6.7256207	-6.7104173	-6.416877	-6.8470173	-6.7895274	-6.8473063	6.483385	6.6562095	-6.6720324	6.772834	-6.9276104	-6.540778	-6.768473	-6.7631545	6.7110944	-6.746036
-5.780809	-5.737583	-5.4369073	-5.801513	-5.7774177	-5.74392	5.479186	5.6852317	-5.680432	5.7394776	-5.8868685	-5.593846	-5.739228	-5.710815	5.697286	-5.732971
-5.733889	-5.716855	-5.470623	-5.8042407	-5.7722793	-5.802673	5.5085583	5.6527066	-5.75152	5.8344717	-5.838642	-5.5879097	-5.715719	-5.747178	5.716379	-5.7807446
-5.857816	-5.75499	-5.5160203	-5.8157635	-5.8146152	-5.7911034	5.514438	5.670488	-5.789692	5.8447933	-5.9329257	-5.657878	-5.7656794	-5.8284335	5.739524	-5.7300377
-5.704122	-5.6282725	-5.399715	-5.6985354	-5.647143	-5.7145348	5.435195	5.576461	-5.640317	5.710899	-5.751698	-5.4440618	-5.6392717	-5.716896	5.6247196	-5.6514473
-7.126039	-7.0794973	-6.841744	-7.2386484	-7.2281733	-7.256991	6.787869	7.0374126	-7.1565223	7.2167587	-7.3068423	-6.962423	-7.124509	-7.154372	7.042439	-7.0661416
-7.232577	-7.105724	-6.9155207	-7.2688446	-7.1971564	-7.235597	6.8795743	7.0221577	-7.1848454	7.255066	-7.297058	-6.94004	-7.128779	-7.258515	7.1259456	-7.0973854
-5.662952	-5.5947495	-5.406181	-5.7379255	-5.6611676	-5.634372	5.3802843	5.5084023	-5.6494055	5.604573	-5.78079	-5.410751	-5.5857644	-5.669224	5.567252	-5.636845
-5.5039835	-5.4002466	-5.22382	-5.5229197	-5.504535	-5.5383816	5.19144	5.331065	-5.478979	5.492896	-5.5793133	-5.2932305	-5.3685613	-5.4081745	5.4073815	-5.402791
-5.5088453	-5.484298	-5.311971	-5.593631	-5.5766225	-5.6133704	5.2519603	5.4646697	-5.498101	5.596158	-5.6317134	-5.33482	-5.5015206	-5.480163	5.5082583	-5.5439034
-5.9563475	-5.901878	-5.641688	-6.032871	-5.98257	-6.012479	5.660415	5.8653607	-5.9811025	6.001067	-6.084091	-5.8055873	-5.92475	-5.9717665	5.9203897	-5.9414053
-5.8911405	-5.8382635	-5.6013937	-5.9656067	-5.882599	-5.96152	5.6058693	5.7815537	-5.8456073	5.965868	-6.028928	-5.706628	-5.9040217	-5.875287	5.800428	-5.8629127
-5.1575475	-5.0821924	-4.8614287	-5.158248	-5.1045074	-5.100564	4.8802204	4.9714174	-5.086841	5.17416	-5.2441325	-4.9098425	-5.0981245	-5.0829115	5.061003	-5.0677543
-5.9985156	-5.889903	-5.7072067	-6.027675	-5.9148355	-6.026899	5.6262393	5.8204136	-5.9644413	5.983832	-6.0902615	-5.713404	-5.917659	-5.987811	5.834815	-5.860822
-5.0955634	-5.1156116	-4.8940907	-5.234596	-5.1436667	-5.2139287	4.9018803	5.049196	-5.058609	5.1363206	-5.218353	-4.9559155	-5.136947	-5.1256757	5.1082926	-5.1032376
-5.035484	-5.031813	-4.8348947	-5.0837803	-5.067284	-5.056554	4.7591467	4.9758224	-5.0496926	5.023267	-5.1521096	-4.8688397	-5.004071	-5.0101147	4.9347825	-4.993988
-4.534974	-4.5486026	-4.4012613	-4.6905293	-4.6301723	-4.6758595	4.3709745	4.5420694	-4.566862	4.58779	-4.721508	-4.50341	-4.590573	-4.6096954	4.528105	-4.607035
-4.7332582	-4.701338	-4.500777	-4.71642	-4.653608	-4.689444	4.5173945	4.611943	-4.6609225	4.687617	-4.729599	-4.5766892	-4.657872	-4.6404505	4.6043453	-4.620904
-5.011068	-4.950124	-4.759559	-4.9943657	-4.959811	-5.02424	4.681791	4.8260245	-4.951742	5.0190825	-5.0708246	-4.789632	-4.8983707	-4.9559636	4.89256	-4.9371085
-5.1365724	-5.024922	-4.898718	-5.1623635	-5.1300817	-5.170412	4.832982	5.0235233	-5.039255	5.1394486	-5.190005	-4.9526243	-5.0256853	-5.0955253	5.0090456	-5.1057215
-5.7027884	-5.5864153	-5.385466	-5.737651	-5.6870766	-5.6653495	5.3767037	5.5625143	-5.660179	5.7538347	-5.7879324	-5.520974	-5.6795073	-5.6929708	5.648272	-5.671494
-5.5592275	-5.4621863	-5.2769856	-5.6171813	-5.500769	-5.562359	5.231802	5.4362464	-5.492983	5.503313	-5.608405	-5.345197	-5.4206686	-5.5145245	5.474023	-5.4151044
-4.590376	-4.4999704	-4.362063	-4.592503	-4.5795035	-4.558909	4.3414083	4.517525	-4.505815	4.6243234	-4.6164165	-4.394099	-4.5756836	-4.5959854	4.490253	-4.5847354
-5.1272125	-5.084845	-4.846945	-5.110041	-5.0329266	-5.1215205	4.79773	4.9453344	-5.1166325	5.1178994	-5.2043533	-4.874647	-5.0112095	-5.0567045	4.980957	-5.0264215
-4.9311676	-4.9052653	-4.7186065	-4.918339	-4.882217	-4.9611917	4.633313	4.793553	-4.846366	4.89391	-5.0082765	-4.7588406	-4.89744	-4.877672	4.8614035	-4.9045258
-4.624344	-4.6405463	-4.488261	-4.766216	-4.6421885	-4.682678	4.4405284	4.5710826	-4.649864	4.693063	-4.771757	-4.555943	-4.630136	-4.6225557	4.6520824	-4.6825156
-5.2081885	-5.198198	-5.0057464	-5.2555285	-5.186827	-5.2439876	4.985295	5.151373	-5.148078	5.223468	-5.33187	-5.0504766	-5.1585765	-5.2707086	5.1313324	-5.209865
-5.5972786	-5.5172744	-5.259781	-5.6829247	-5.603548	-5.563262	5.2809224	5.4319043	-5.5301127	5.6432447	-5.6595917	-5.3881493	-5.5770698	-5.5499887	5.48969	-5.549329
-4.6864276	-4.67906	-4.5223384	-4.7485156	-4.723146	-4.790656	4.5296597	4.5872808	-4.7107964	4.6915426	-4.7856584	-4.5834823	-4.6841555	-4.723061	4.6667266	-4.728463
-4.8032804	-4.763699	-4.634479	-4.8678417	-4.8386726	-4.811468	4.618805	4.6923156	-4.7991023	4.8141837	-4.8865724	-4.620096	-4.8051977	-4.83926	4.7863626	-4.836282
-4.528943	-4.5351944	-4.343062	-4.647927	-4.5887313	-4.5960207	4.380687	4.4873652	-4.49089	4.5884767	-4.660159	-4.441848	-4.5442247	-4.531503	4.4721913	-4.4831686
-4.348682	-4.315179	-4.2055454	-4.4071035	-4.4263663	-4.374427	4.2200227	4.27338	-4.311792	4.3809423	-4.4680524	-4.1971073	-4.321886	-4.370666	4.3128104	-4.3415823
-5.0384746	-4.9866805	-4.7819357	-5.093894	-4.9949675	-5.0846744	4.7354574	4.9181423	-4.961721	5.0801454	-5.146336	-4.830238	-4.956246	-4.99603	4.99518	-5.023593
-4.785839	-4.694701	-4.5265303	-4.781129	-4.7101083	-4.801865	4.524132	4.688855	-4.7710495	4.7619376	-4.859637	-4.6318	-4.7103286	-4.760455	4.688134	-4.692051
-5.0674653	-4.9720883	-4.79301	-5.1014023	-5.033317	-5.0917945	4.7784944	4.9864564	-5.039428	5.1119943	-5.1474185	-4.85609	-4.976204	-5.0046844	4.971821	-5.0458965
-4.7866325	-4.7611337	-4.5891633	-4.839294	-4.800515	-4.8516626	4.535901	4.7076974	-4.776935	4.752354	-4.870463	-4.6738257	-4.7359915	-4.808137	4.7037935	-4.765776
